date,lg,g,g1,g2,lp,p,p1,p2,epu,spx,ts,logg,logpg,loggs,pby,pt,pts,lftd,ftd,lftd2,ftd2,lr,r
2015-07-29,0.5498099422421902,-0.04295875345971389,0.6136303419851927,0.771645523977683,1.0758572077795838,0.836177632248334,1.5,1.5,-0.4939668900000438,2.1720566940394934,0.7992586909396495,9.722547041659102,9.698165500713044,0.02438154094605771,1.2358431744790968,2,-0.7641568255209032,0.0,0.0,0.0,0.0,0.25,0.25
2015-09-17,0.16035761605804844,0.9086806821904767,0.6712785180450367,0.6979551545998405,0.9585430146177474,1.8279115099578878,1.5528,1.6071,-0.09539829911610562,1.99686506619126,0.5894252113044406,9.73228989512008,9.700410074205392,0.03187982091468733,1.2353098908008235,2,-0.7646901091991765,0.0,0.0,0.0,0.0,0.25,0.25
2015-10-28,0.16035761605804844,0.9661686437168199,0.6712785180450367,0.6979551545998405,0.9585430146177474,1.8610125232166839,1.5528,1.6071,-0.6931313336515221,2.06699149006004,0.556293609256776,9.73228989512008,9.70097961482199,0.03131028029809002,1.3058304915578576,2,-0.6941695084421424,0.0,0.0,0.0,0.0,0.25,0.25
2015-12-16,0.9661686437168199,0.515501787725908,0.6486611118566232,0.6225686102883911,1.8610125232166839,1.328891492165762,1.5,1.5,-0.9017903776813836,2.1418239359742337,0.36854786432001013,9.736635720145864,9.706121391082277,0.030514329063587198,1.2818148284765776,2,-0.7181851715234224,0.0,1.0,0.0,1.0,0.25,0.5
2016-01-27,0.9661686437168199,0.4922368614389947,0.6486611118566232,0.6225686102883911,1.8610125232166839,1.3618392151120218,1.5,1.5,-0.45599433491531544,1.9741772156896296,0.29124079287545934,9.725914702764378,9.705889908189658,0.020024794574720062,1.3278780674351847,2,-0.6721219325648153,1.0,0.0,1.0,0.0,0.5,0.5
2016-03-16,0.4922368614389947,0.2503960034117128,0.5016202112843197,0.6119985431090024,1.3618392151120218,1.3426246853223731,1.4,1.5366,-0.6578481358168288,2.0085863050590222,0.09245118058947194,9.729669736233394,9.708390738539162,0.021278997694231805,1.673281824125839,2,-0.3267181758741611,0.0,0.0,0.0,0.0,0.5,0.5
2016-04-27,0.4922368614389947,0.3448275862068877,0.5016202112843197,0.6119985431090024,1.3618392151120218,1.2988434455835993,1.4,1.5366,-0.8895421093361173,2.1492298035612345,0.12558278263713654,9.729669736233394,9.70933225238063,0.020337483852763683,1.676599345178979,2,-0.3234006548210211,0.0,0.0,0.0,0.0,0.5,0.5
2016-06-15,0.3448275862068877,0.20946413609704567,0.5125000757911011,0.603000800176145,1.2988434455835993,2.123790821150589,1.5451,1.7,-0.6825902225171473,2.162224443107075,-0.0179874929027433,9.733529254725571,9.71142470303901,0.02210455168656189,1.6046113101729154,2,-0.39538868982708464,0.0,0.0,0.0,0.0,0.5,0.5
2016-07-27,0.3448275862068877,0.26714266632666694,0.5125000757911011,0.603000800176145,1.2988434455835993,2.003782093243152,1.5451,1.7,-0.0893998631627675,2.231442240200883,-0.10633843169651559,9.733529254725571,9.712000117125879,0.02152913759969266,1.6182473868233662,2,-0.3817526131766338,0.0,0.0,0.0,0.0,0.5,0.5
2016-09-21,0.20799602200027453,0.2735249621785218,0.642099896833204,0.5774938360415406,2.0418729279258736,1.764009506854513,1.6,1.6347,-0.880708155412634,2.267918204494728,-0.07320682964885099,9.734879533869933,9.715361180353801,0.019518353516131626,1.5723901424636577,2,-0.4276098575363423,0.0,0.0,0.0,0.0,0.5,0.5
2016-11-02,0.3515885022692801,0.7175980365552882,0.642099896833204,0.5774938360415406,1.7820833747526472,1.7022042285200143,1.6,1.6347,-0.6949671122961112,2.2354071103578375,0.25810919082779477,9.73867776573324,9.72328973900216,0.015388026731079307,1.6977063677635944,2,-0.3022936322364056,0.0,0.0,0.0,0.0,0.5,0.5
2016-12-14,0.3515885022692801,0.7803124868088684,0.5368271055735558,0.5549864471037511,1.7820833747526472,1.6878092667566138,1.7,1.8071,0.26298194016622806,2.3374755456437892,0.4016794663676747,9.73867776573324,9.723912221410199,0.014765544323040558,1.7385137162549271,2,-0.2614862837450729,0.0,1.0,0.0,1.0,0.5,0.75
2017-02-01,0.8677509030277901,0.4651162790697631,0.5368271055735558,0.5549864471037511,1.7130004498425517,1.247021303280594,1.7,1.8071,0.5517838302471221,2.4216836754193936,0.324372394923124,9.738665973975678,9.72941983886851,0.00924613510716732,1.6997758437621862,2,-0.30022415623781384,1.0,0.0,1.0,0.0,0.75,0.75
2017-03-15,0.8677509030277901,0.4609314282297994,0.5455197324573978,0.5751330299781091,1.7130004498425517,1.2147707523336806,1.78,1.9234,0.04377593857318707,2.5461981076182356,0.2691530581770163,9.738665973975678,9.729378183235621,0.009287790740057034,1.7376509131717577,2,-0.2623490868282423,0.0,1.0,0.0,1.0,0.75,1.0
2017-05-03,0.5159323249835552,0.173077266211881,0.5455197324573978,0.5751330299781091,1.3079390106247464,1.975158718111267,1.78,1.9234,-0.2223184220313274,2.5415671193077025,0.08140731324025041,9.742567344402051,9.731654795456345,0.010912548945706035,1.5626128403264323,2,-0.43738715967356767,1.0,0.0,1.0,0.0,1.0,1.0
2017-06-14,0.5159323249835552,0.28727257587742605,0.7676975965420567,0.6177867157163288,1.3079390106247464,2.043021314212759,1.7073,1.9,-0.3072611861307911,2.6102993463031487,-0.08425069699807251,9.742567344402051,9.732794126222837,0.009773218179214282,1.5379071129330093,2,-0.4620928870669907,0.0,1.0,0.0,1.0,1.0,1.25
2017-07-26,0.5159323249835552,0.3538865065156751,0.7676975965420567,0.6177867157163288,1.3079390106247464,1.9644435713584028,1.7073,1.9,-0.05575366539331258,2.6535570886947326,0.026187976494142725,9.740509694217218,9.733458136871405,0.007051557345812753,1.3932111312982247,2,-0.6067888687017753,1.0,0.0,1.0,0.0,1.25,1.25
2017-09-20,0.307392857566726,0.750153817028724,0.6506810419324218,0.581055198956043,1.805788515756041,0.9059419131361416,1.6,1.7552,-0.4791345001232222,2.6894471713877266,-0.11738229904573713,9.744386305514272,9.742731773656734,0.0016545318575378332,1.4061771352728036,2,-0.5938228647271964,0.0,0.0,0.0,0.0,1.25,1.25
2017-11-01,0.7563342885742468,0.7390075265316378,0.6506810419324218,0.581055198956043,0.9130473399058203,1.3115102749740961,1.6,1.7552,-0.6458980353405878,2.808904409023429,-0.305128043982503,9.748323859784492,9.75015838517508,-0.0018345253905884817,1.3283750201133537,2,-0.6716249798866463,0.0,0.0,0.0,0.0,1.25,1.25
2017-12-13,0.7563342885742468,0.8140878869432044,0.6393730802184503,0.5999422028542634,0.9130473399058203,1.3575903657164472,1.5816,1.705,-0.3595457989287471,2.8889058624557404,-0.4045228501254967,9.748323859784492,9.750903403392046,-0.002579543607554413,1.4473343511995727,2,-0.5526656488004273,0.0,1.0,0.0,1.0,1.25,1.5
2018-01-31,0.7798035180964754,0.6325720725145502,0.6393730802184503,0.5999422028542634,1.3292333867980541,1.8688947377718486,1.5816,1.705,0.10228699804785374,3.120368605244022,-0.41556671747471824,9.752327396631378,9.756869067705278,-0.004541671073900133,1.523955511193505,2,-0.47604448880649497,1.0,0.0,1.0,0.0,1.5,1.5
2018-03-21,0.7798035180964754,0.6281092157758659,0.7445361123172589,0.7096097373154692,1.3292333867980541,1.9183550900001993,1.8,1.9,-0.4237220479148999,3.043650447333774,-0.4045228501254967,9.752327396631378,9.756824718687767,-0.004497322056389308,1.515218840257719,2,-0.4847811597422811,0.0,1.0,0.0,1.0,1.5,1.75
2018-05-02,0.7143076040903024,0.574633484158178,0.7445361123172589,0.7096097373154692,1.9183550900001993,2.443633806530983,1.8,1.9,-0.3678769599750502,2.9415192376865154,-0.5039176562684905,9.764880443084666,9.763410843127025,0.0014695999576410657,1.882064406056724,2,-0.11793559394327602,1.0,0.0,1.0,0.0,1.75,1.75
2018-06-13,0.7143076040903024,0.5393284712339335,0.7472310736348133,0.7361836005514049,1.9183550900001993,2.2713488331209097,2.0,2.05,-0.21172469303771269,3.0516008704863693,-0.6033124624114843,9.764880443084666,9.763059748524306,0.0018206945603598257,1.8032321583793094,2,-0.1967678416206906,0.0,1.0,0.0,1.0,1.75,2.0
2018-08-01,0.5498591454078686,0.9999856472096182,0.7472310736348133,0.7361836005514049,2.1646695013529484,1.9406455392614603,2.0,2.05,-0.1630940982425211,3.131186474670656,-0.7468827379513641,9.769750424463805,9.825915124541137,-0.056164700077331986,1.9003828576196056,2,-0.09961714238039443,1.0,0.0,1.0,0.0,2.0,2.0
2018-09-26,0.5498591454078686,1.0403426376706908,0.7532041583816074,0.6888136210591047,2.1646695013529484,1.991907874260804,1.9805,2.0153,-0.5300452021521387,3.2709737089152813,-0.7689704726498072,9.769716131106996,9.826314618952381,-0.05659848784538468,1.983774172038227,2,-0.016225827961773076,0.0,1.0,0.0,1.0,2.0,2.25
2018-11-08,1.0238669440666366,0.8638972716315372,0.7532041583816074,0.6888136210591047,2.094432544259492,1.5808549001038545,1.9805,2.0153,-0.34300040541223,3.0522436452525064,-0.7358388706021426,9.774659368182173,9.834753415431692,-0.06009404724951928,1.9658925041110067,2,-0.03410749588899331,1.0,0.0,1.0,0.0,2.25,2.25
2018-12-19,1.0238669440666366,0.8647237814867872,0.6464194092600943,0.5896266664138038,2.094432544259492,1.4861493070100398,1.9885,2.1,-0.021218810445584744,2.9406656253120333,-0.8573214114435793,9.774659368182173,9.834761609706266,-0.060102241524093714,1.777437872603133,2,-0.22256212739686698,0.0,1.0,0.0,1.0,2.25,2.5
2019-01-30,1.0238669440666366,0.8286544592421565,0.6464194092600943,0.5896266664138038,2.094432544259492,1.5735698544812216,1.9885,2.1,0.7088364472203404,2.8598856016470955,-0.8352336767451363,9.828586188807453,9.83440394478991,-0.005817755982457484,1.8770655546042896,2,-0.12293444539571041,1.0,0.0,1.0,0.0,2.5,2.5
2019-03-20,0.8286544592421565,0.6410885244784422,0.36200770844202546,0.5845177326374085,1.5735698544812216,1.7161620376249445,2.0,1.9833,-0.2610042414301951,3.1261428582767143,-0.8462775440943578,9.833794435934783,9.840794367717699,-0.006999931782916136,1.9428718476582512,2,-0.05712815234174884,0.0,0.0,0.0,0.0,2.5,2.5
2019-05-01,0.5372791056274201,0.783735644213965,0.36200770844202546,0.5845177326374085,1.7415597844819914,1.2643823492223842,2.0,1.9833,-0.4957558972141973,3.2788374537679355,-0.8131459420466932,9.839141012968916,9.847569157789913,-0.008428144820996408,1.553490327238171,2,-0.44650967276182896,0.0,0.0,0.0,0.0,2.5,2.5
2019-06-19,0.5372791056274201,0.7581084958286666,0.4749998678108931,0.5249999981581059,1.7415597844819914,1.0295684843668031,1.6554,1.9,0.3242466676077779,3.195699615464393,-0.7358388706021426,9.839141012968916,9.847314846843888,-0.008173833874971947,1.5663485923844613,2,-0.43365140761553866,0.0,0.0,0.0,0.0,2.5,2.5
2019-07-31,0.765206871460068,0.5100521305727995,0.4749998678108931,0.5249999981581059,1.0487108089538433,1.7925736235595384,1.6554,1.9,-0.25810441274320145,3.4026030133069347,-0.7800143399990287,9.844538713311382,9.853447157153251,-0.00890844384186984,1.6045068166511998,2,-0.39549318334880024,0.0,-1.0,0.0,-1.0,2.5,2.25
2019-09-18,0.765206871460068,0.505835994087063,0.44131876912079154,0.4962932433571634,1.0487108089538433,1.734865015960017,2.0,1.9379,0.845221938369923,3.332515326125263,-0.9677600849357946,9.84509013615532,9.853405208862242,-0.008315072706921,1.5836240732664715,2,-0.4163759267335285,-1.0,-1.0,-1.0,-1.0,2.25,2.0
2019-10-04,0.765206871460068,0.49969670762536655,0.44131876912079154,0.4962932433571634,1.0487108089538433,1.8466754431840742,2.0,1.9379,-0.003556749027422626,3.3743685222052098,-0.8462775440943578,9.84509013615532,9.853344123116182,-0.008253986960861326,1.7740675471903813,2,-0.2259324528096187,-1.0,0.0,-1.0,0.0,2.0,2.0
2019-10-30,0.765206871460068,0.49969670762536655,0.44131876912079154,0.4962932433571634,1.0487108089538433,1.8466754431840742,2.0,1.9379,-0.1758276201785549,3.374054839620272,-0.8462775440943578,9.84509013615532,9.853344123116182,-0.008253986960861326,1.7740675471903813,2,-0.2259324528096187,0.0,-1.0,0.0,-1.0,2.0,1.75
2019-12-11,0.49969670762536655,0.5267623670871341,0.4102210595160254,0.47114248685581356,1.8466754431840742,2.0823235859048173,1.9,2.0126,-0.3312315442289261,3.5694070627650425,-0.7468827379513641,9.850313543344257,9.858597921387567,-0.00828437804331017,1.59407294695178,2,-0.40592705304821997,-1.0,0.0,-1.0,0.0,1.75,1.75
2020-01-29,0.49969670762536655,0.5217786273266674,0.4102210595160254,0.47114248685581356,1.8466754431840742,2.0930942251422566,1.9,2.0126,0.028218591524617108,3.7799455518628617,-0.7579266053005856,9.852240046573955,9.858548343910039,-0.006308297336083513,1.6118825486367263,2,-0.3881174513632737,0.0,0.0,0.0,0.0,1.75,1.75
2020-03-03,0.5217786273266674,0.5197291872983151,0.41250013007419195,0.522112407037489,2.0930942251422566,1.214318240667173,1.9,1.9,0.16893043998947302,3.752617674453727,-0.5591369930145981,9.857437331292472,9.863732176476105,-0.006294845183633768,1.6301013964565385,2,-0.3698986035434615,0.0,-1.0,0.0,-2.0,1.75,1.25
2020-03-15,0.5217786273266674,0.5197291872983151,0.41250013007419195,0.522112407037489,2.0930942251422566,1.214318240667173,1.9,1.9,1.1148884669739398,3.4968050825102512,-0.5591369930145981,9.857437331292472,9.863732176476105,-0.006294845183633768,1.6301013964565385,2,-0.3698986035434615,-1.0,-1.0,-2.0,-4.0,1.25,0.25
2020-04-29,0.5217786273266674,0.5274693229138565,0.41250013007419195,0.522112407037489,2.0930942251422566,1.2786056769377896,1.9,1.9,7.910613609228865,3.0613749098458927,-0.5370492583161551,9.857437331292472,9.863809174670328,-0.006371843377856123,1.824264613053904,2,-0.17573538694609603,-1.0,0.0,-4.0,0.0,0.25,0.25
2020-06-10,0.5274693229138565,-1.2863821970380769,-9.265142538142717,2.5585048945233226,1.2786056769377896,1.63766632548616,0.99,1.2974,5.015777772433969,3.435320366290509,-0.41556671747471824,9.86254002930414,9.850861897265673,0.011678132038467126,1.0410673187571933,2,-0.9589326812428067,0.0,0.0,0.0,0.0,0.25,0.25
2020-07-29,0.5274693229138565,-1.2725386627905462,-9.265142538142717,2.5585048945233226,1.2786056769377896,1.6732677673445735,0.99,1.2974,4.407041758888629,3.674238836038849,-0.5039176562684905,9.86254002930414,9.851002126789645,0.011537902514495713,1.0209945942062826,2,-0.9790054057937174,0.0,0.0,0.0,0.0,0.25,0.25
2020-09-16,-1.262654605216502,-9.093018891108926,4.465207081333043,1.4210767768817432,1.6310141425627291,-0.959062878781179,1.455,1.3,2.712050966339078,3.985551053561029,-0.41556671747471824,9.862862934369213,9.757431654712734,0.1054312796564787,1.2547185807223036,2,-0.7452814192776964,0.0,0.0,0.0,0.0,0.25,0.25
